Region,LOB,origin,development,reportedCount,Incurred
New_York,TPL_BI,2018-03,2019-03,0,14626.0
New_York,TPL_BI,2018-03,2020-03,0,12499.0
New_York,TPL_BI,2018-03,2021-03,0,5739.0
New_York,TPL_BI,2018-03,2022-03,0,-4319.0
New_York,TPL_BI,2018-04,2018-07,3,9403.0
New_York,TPL_BI,2018-04,2019-04,0,8996.0
New_York,TPL_BI,2018-04,2020-04,0,10260.0
New_York,TPL_BI,2018-04,2021-04,0,3615.0
New_York,TPL_BI,2018-04,2022-04,0,-849.0
New_York,TPL_BI,2018-05,2018-08,1,6750.0
New_York,TPL_BI,2018-05,2019-05,0,6935.0
New_York,TPL_BI,2018-05,2020-05,0,5408.0
New_York,TPL_BI,2018-05,2021-05,0,-444.0
New_York,TPL_BI,2018-05,2022-05,0,3031.0
New_York,TPL_BI,2018-06,2018-09,3,31822.0
New_York,TPL_BI,2018-06,2019-06,0,37608.0
New_York,TPL_BI,2018-06,2020-06,0,36970.0
New_York,TPL_BI,2018-06,2021-06,0,8014.0
New_York,TPL_BI,2018-06,2022-06,0,9958.0
New_York,TPL_BI,2018-08,2018-11,2,25212.0
New_York,TPL_BI,2018-08,2019-08,0,34418.0
New_York,TPL_BI,2018-08,2020-08,0,27747.0
New_York,TPL_BI,2018-08,2021-08,0,15029.0
New_York,TPL_BI,2018-08,2022-08,0,-13113.0
New_York,TPL_BI,2018-11,2019-02,2,10890.0
New_York,TPL_BI,2018-11,2019-11,0,8175.0
New_York,TPL_BI,2018-11,2020-11,0,10311.0
New_York,TPL_BI,2018-11,2021-11,0,11020.0
New_York,TPL_BI,2018-11,2022-11,0,-791.0
New_York,TPL_BI,2019-01,2019-04,1,2469.0
New_York,TPL_BI,2019-01,2020-01,0,2249.0
New_York,TPL_BI,2019-01,2021-01,0,3120.0
New_York,TPL_BI,2019-01,2022-01,0,2241.0
New_York,TPL_BI,2019-01,2023-01,0,1521.0
New_York,TPL_BI,2019-02,2019-05,1,6854.0
New_York,TPL_BI,2019-02,2020-02,0,7542.0
New_York,TPL_BI,2019-02,2021-02,0,7744.0
New_York,TPL_BI,2019-02,2022-02,0,-1973.0
New_York,TPL_BI,2019-02,2023-02,0,1445.0
New_York,TPL_BI,2019-03,2019-06,2,18977.0
New_York,TPL_BI,2019-03,2020-03,0,15801.0
New_York,TPL_BI,2019-03,2021-03,0,12856.0
New_York,TPL_BI,2019-03,2022-03,0,461.0
New_York,TPL_BI,2019-03,2023-03,0,2065.0
New_York,TPL_BI,2019-04,2019-07,1,2429.0
New_York,TPL_BI,2019-04,2020-04,0,1915.0
New_York,TPL_BI,2019-04,2021-04,0,614.0
New_York,TPL_BI,2019-04,2022-04,0,914.0
New_York,TPL_BI,2019-04,2023-04,0,625.0
New_York,TPL_BI,2019-05,2019-08,1,1747.0
New_York,TPL_BI,2019-05,2020-05,0,1827.0
New_York,TPL_BI,2019-05,2021-05,0,1825.0
New_York,TPL_BI,2019-05,2022-05,0,745.0
New_York,TPL_BI,2019-05,2023-05,0,131.0
New_York,TPL_BI,2019-07,2019-10,1,2928.0
New_York,TPL_BI,2019-07,2020-07,0,3857.0
New_York,TPL_BI,2019-07,2021-07,0,1252.0
New_York,TPL_BI,2019-07,2022-07,0,2151.0
New_York,TPL_BI,2019-07,2023-07,0,1023.0
New_York,TPL_BI,2019-10,2020-01,1,2247.0
New_York,TPL_BI,2019-10,2020-10,0,2673.0
New_York,TPL_BI,2019-10,2021-10,0,3018.0
New_York,TPL_BI,2019-10,2022-10,0,509.0
New_York,TPL_BI,2019-10,2023-10,0,-1144.0
New_York,TPL_BI,2020-01,2020-04,1,2169.0
New_York,TPL_BI,2020-01,2021-01,0,2626.0
New_York,TPL_BI,2020-01,2022-01,0,1980.0
New_York,TPL_BI,2020-01,2023-01,0,593.0
New_York,TPL_BI,2020-01,2024-01,0,-85.0
New_York,TPL_BI,2020-02,2020-05,4,22987.0
New_York,TPL_BI,2020-02,2021-02,0,23870.0
New_York,TPL_BI,2020-02,2022-02,0,25146.0
New_York,TPL_BI,2020-02,2023-02,0,13733.0
New_York,TPL_BI,2020-02,2024-02,0,5248.0
New_York,TPL_BI,2020-03,2020-06,2,19535.0
New_York,TPL_BI,2020-03,2021-03,0,21012.0
New_York,TPL_BI,2020-03,2022-03,0,24040.0
New_York,TPL_BI,2020-03,2023-03,0,7873.0
New_York,TPL_BI,2020-03,2024-03,0,-2353.0
New_York,TPL_BI,2020-04,2020-07,1,12786.0
New_York,TPL_BI,2020-04,2021-04,0,11499.0
New_York,TPL_BI,2020-04,2022-04,0,18157.0
New_York,TPL_BI,2020-04,2023-04,0,9822.0
New_York,TPL_BI,2020-04,2024-04,0,-1921.0
New_York,TPL_BI,2020-05,2020-08,1,4735.0
New_York,TPL_BI,2020-05,2021-05,0,4771.0
New_York,TPL_BI,2020-05,2022-05,0,3766.0
New_York,TPL_BI,2020-05,2023-05,0,3272.0
New_York,TPL_BI,2020-05,2024-05,0,2722.0
New_York,TPL_BI,2020-08,2020-11,1,12087.0
New_York,TPL_BI,2020-08,2021-08,0,13776.0
New_York,TPL_BI,2020-08,2022-08,0,13455.0
New_York,TPL_BI,2020-08,2023-08,0,4643.0
New_York,TPL_BI,2020-08,2024-08,0,8289.0
New_York,TPL_BI,2020-09,2020-12,3,12240.0
New_York,TPL_BI,2020-09,2021-09,0,12542.0
New_York,TPL_BI,2020-09,2022-09,0,12601.0
New_York,TPL_BI,2020-09,2023-09,0,666.0
New_York,TPL_BI,2020-09,2024-09,0,1598.0
New_York,TPL_BI,2020-10,2021-01,2,5464.0
New_York,TPL_BI,2020-10,2021-10,0,5076.0
New_York,TPL_BI,2020-10,2022-10,0,5335.0
New_York,TPL_BI,2020-10,2023-10,0,2447.0
New_York,TPL_BI,2020-10,2024-10,0,2265.0
New_York,TPL_BI,2020-11,2021-02,1,2358.0
New_York,TPL_BI,2020-11,2021-11,0,3017.0
New_York,TPL_BI,2020-11,2022-11,0,2765.0
New_York,TPL_BI,2020-11,2023-11,0,1329.0
New_York,TPL_BI,2020-11,2024-11,0,226.0
New_York,TPL_BI,2020-12,2021-03,1,4967.0
New_York,TPL_BI,2020-12,2021-12,0,6205.0
New_York,TPL_BI,2020-12,2022-12,0,6179.0
New_York,TPL_BI,2020-12,2023-12,0,4353.0
New_York,TPL_BI,2020-12,2024-12,0,-2312.0
New_York,TPL_BI,2021-01,2021-04,1,34653.0
New_York,TPL_BI,2021-01,2022-01,0,32311.0
New_York,TPL_BI,2021-01,2023-01,0,33130.0
New_York,TPL_BI,2021-01,2024-01,0,23734.0
New_York,TPL_BI,2021-01,2025-01,0,-14522.0
New_York,TPL_BI,2021-04,2021-07,2,51537.0
New_York,TPL_BI,2021-04,2022-04,0,65927.0
New_York,TPL_BI,2021-04,2023-04,0,39940.0
New_York,TPL_BI,2021-04,2024-04,0,6551.0
New_York,TPL_BI,2021-04,2025-04,0,43847.0
New_York,TPL_BI,2021-05,2021-08,2,8092.0
New_York,TPL_BI,2021-05,2022-05,0,7419.0
New_York,TPL_BI,2021-05,2023-05,0,7274.0
New_York,TPL_BI,2021-05,2024-05,0,4218.0
New_York,TPL_BI,2021-05,2025-05,0,4148.0
New_York,TPL_BI,2021-06,2021-09,1,28555.0
New_York,TPL_BI,2021-06,2022-06,0,37138.0
New_York,TPL_BI,2021-06,2023-06,0,21706.0
New_York,TPL_BI,2021-06,2024-06,0,20533.0
New_York,TPL_BI,2021-06,2025-06,0,-21720.0
New_York,TPL_BI,2021-08,2021-11,1,7276.0
New_York,TPL_BI,2021-08,2022-08,0,8813.0
New_York,TPL_BI,2021-08,2023-08,0,9476.0
New_York,TPL_BI,2021-08,2024-08,0,375.0
New_York,TPL_BI,2021-08,2025-08,0,-1171.0
New_York,TPL_BI,2021-09,2021-12,3,32887.0
New_York,TPL_BI,2021-09,2022-09,0,34690.0
New_York,TPL_BI,2021-09,2023-09,0,35867.0
New_York,TPL_BI,2021-09,2024-09,0,9306.0
New_York,TPL_BI,2021-09,2025-09,0,-5840.0
New_York,TPL_BI,2021-11,2022-02,1,11269.0
New_York,TPL_BI,2021-11,2022-11,0,10819.0
New_York,TPL_BI,2021-11,2023-11,0,8536.0
New_York,TPL_BI,2021-11,2024-11,0,4948.0
New_York,TPL_BI,2021-11,2025-11,0,1208.0
New_York,TPL_BI,2022-04,2022-07,1,18477.0
New_York,TPL_BI,2022-04,2023-04,0,22334.0
New_York,TPL_BI,2022-04,2024-04,0,25396.0
New_York,TPL_BI,2022-04,2025-04,0,16028.0
New_York,TPL_BI,2022-05,2022-08,2,23523.0
New_York,TPL_BI,2022-05,2023-05,0,20417.0
New_York,TPL_BI,2022-05,2024-05,0,13160.0
New_York,TPL_BI,2022-05,2025-05,0,10850.0
New_York,TPL_BI,2022-06,2022-09,5,40835.0
New_York,TPL_BI,2022-06,2023-06,0,41645.0
New_York,TPL_BI,2022-06,2024-06,0,40073.0
New_York,TPL_BI,2022-06,2025-06,0,26045.0
New_York,TPL_BI,2022-10,2023-01,2,18332.0
New_York,TPL_BI,2022-10,2023-10,0,16561.0
New_York,TPL_BI,2022-10,2024-10,0,23890.0
New_York,TPL_BI,2022-10,2025-10,0,4339.0
New_York,TPL_BI,2022-12,2023-03,2,10672.0
New_York,TPL_BI,2022-12,2023-12,0,8635.0
New_York,TPL_BI,2022-12,2024-12,0,6349.0
New_York,TPL_BI,2022-12,2025-12,0,5632.0
New_York,TPL_BI,2023-03,2023-06,2,38748.0
New_York,TPL_BI,2023-03,2024-03,0,41840.0
New_York,TPL_BI,2023-03,2025-03,0,36910.0
New_York,TPL_BI,2023-04,2023-07,4,35381.0
New_York,TPL_BI,2023-04,2024-04,0,38503.0
New_York,TPL_BI,2023-04,2025-04,0,43195.0
New_York,TPL_BI,2023-06,2023-09,1,56715.0
New_York,TPL_BI,2023-06,2024-06,0,41798.0
New_York,TPL_BI,2023-06,2025-06,0,85014.0
New_York,TPL_BI,2023-10,2024-01,2,9001.0
New_York,TPL_BI,2023-10,2024-10,0,9880.0
New_York,TPL_BI,2023-10,2025-10,0,7783.0
New_York,TPL_BI,2024-01,2024-04,1,28697.0
New_York,TPL_BI,2024-01,2025-01,0,20843.0
New_York,TPL_BI,2024-04,2024-07,3,40650.0
New_York,TPL_BI,2024-04,2025-04,0,37957.0
New_York,TPL_BI,2024-05,2024-08,1,12819.0
New_York,TPL_BI,2024-05,2025-05,0,13629.0
New_York,TPL_BI,2024-06,2024-09,1,4339.0
New_York,TPL_BI,2024-06,2025-06,0,3892.0
New_York,TPL_BI,2024-07,2024-10,3,24731.0
New_York,TPL_BI,2024-07,2025-07,0,19241.0
New_York,TPL_BI,2024-11,2025-02,2,14402.0
New_York,TPL_BI,2024-11,2025-11,0,14571.0
New_York,TPL_BI,2025-01,2025-04,2,16476.0
New_York,TPL_BI,2025-03,2025-06,1,9368.0
New_York,TPL_BI,2025-08,2025-11,1,9247.0
New_York,AB,2016-04,2016-07,1,9511.0
New_York,AB,2016-04,2017-04,0,11006.0
New_York,AB,2016-04,2018-04,0,12965.0
New_York,AB,2016-04,2020-04,0,10682.0
New_York,AB,2016-04,2022-04,0,7438.0
New_York,AB,2016-04,2024-04,0,-818.0
New_York,AB,2016-05,2016-08,1,454.0
New_York,AB,2016-05,2017-05,0,664.0
New_York,AB,2016-05,2018-05,0,855.0
New_York,AB,2016-05,2020-05,0,814.0
New_York,AB,2016-05,2022-05,0,1121.0
New_York,AB,2016-05,2024-05,0,-126.0
New_York,AB,2016-12,2017-03,1,970.0
New_York,AB,2016-12,2017-12,0,1230.0
New_York,AB,2016-12,2018-12,0,2169.0
New_York,AB,2016-12,2020-12,0,1371.0
New_York,AB,2016-12,2022-12,0,370.0
New_York,AB,2016-12,2024-12,0,1331.0
New_York,AB,2017-01,2017-04,1,24388.0
New_York,AB,2017-01,2018-01,0,34988.0
New_York,AB,2017-01,2019-01,0,56699.0
New_York,AB,2017-01,2021-01,0,52734.0
New_York,AB,2017-01,2023-01,0,34737.0
New_York,AB,2017-01,2025-01,0,4866.0
New_York,AB,2017-03,2017-06,1,198.0
New_York,AB,2017-03,2018-03,0,247.0
New_York,AB,2017-03,2019-03,0,308.0
New_York,AB,2017-03,2021-03,0,459.0
New_York,AB,2017-03,2023-03,0,221.0
New_York,AB,2017-03,2025-03,0,314.0
New_York,AB,2017-07,2017-10,1,20242.0
New_York,AB,2017-07,2018-07,0,28852.0
New_York,AB,2017-07,2019-07,0,27068.0
New_York,AB,2017-07,2021-07,0,38130.0
New_York,AB,2017-07,2023-07,0,6166.0
New_York,AB,2017-07,2025-07,0,-4541.0
New_York,AB,2017-09,2017-12,3,20174.0
New_York,AB,2017-09,2018-09,0,20616.0
New_York,AB,2017-09,2019-09,0,26870.0
New_York,AB,2017-09,2021-09,0,34930.0
New_York,AB,2017-09,2023-09,0,21458.0
New_York,AB,2017-09,2025-09,0,-371.0
New_York,AB,2017-11,2018-02,2,11660.0
New_York,AB,2017-11,2018-11,0,18704.0
New_York,AB,2017-11,2019-11,0,24947.0
New_York,AB,2017-11,2021-11,0,14497.0
New_York,AB,2017-11,2023-11,0,3131.0
New_York,AB,2017-11,2025-11,0,2690.0
New_York,AB,2018-02,2018-05,1,13200.0
New_York,AB,2018-02,2019-02,0,17510.0
New_York,AB,2018-02,2020-02,0,31892.0
New_York,AB,2018-02,2022-02,0,33178.0
New_York,AB,2018-02,2024-02,0,6746.0
New_York,AB,2018-03,2018-06,1,13173.0
New_York,AB,2018-03,2019-03,0,16689.0
New_York,AB,2018-03,2020-03,0,9947.0
New_York,AB,2018-03,2022-03,0,13091.0
New_York,AB,2018-03,2024-03,0,7956.0
New_York,AB,2018-04,2018-07,1,10614.0
New_York,AB,2018-04,2019-04,0,12054.0
New_York,AB,2018-04,2020-04,0,21023.0
New_York,AB,2018-04,2022-04,0,9245.0
New_York,AB,2018-04,2024-04,0,7696.0
New_York,AB,2018-07,2018-10,1,330.0
New_York,AB,2018-07,2019-07,0,355.0
New_York,AB,2018-07,2020-07,0,790.0
New_York,AB,2018-07,2022-07,0,579.0
New_York,AB,2018-07,2024-07,0,624.0
New_York,AB,2018-11,2019-02,1,3594.0
New_York,AB,2018-11,2019-11,0,5590.0
New_York,AB,2018-11,2020-11,0,6490.0
New_York,AB,2018-11,2022-11,0,6565.0
New_York,AB,2018-11,2024-11,0,3901.0
New_York,AB,2019-01,2019-04,4,28264.0
New_York,AB,2019-01,2020-01,0,39789.0
New_York,AB,2019-01,2021-01,0,70052.0
New_York,AB,2019-01,2023-01,0,37908.0
New_York,AB,2019-01,2025-01,0,35783.0
New_York,AB,2019-03,2019-06,2,23776.0
New_York,AB,2019-03,2020-03,0,31523.0
New_York,AB,2019-03,2021-03,0,44829.0
New_York,AB,2019-03,2023-03,0,31006.0
New_York,AB,2019-03,2025-03,0,18533.0
New_York,AB,2019-05,2019-08,1,4275.0
New_York,AB,2019-05,2020-05,0,5347.0
New_York,AB,2019-05,2021-05,0,4806.0
New_York,AB,2019-05,2023-05,0,7137.0
New_York,AB,2019-05,2025-05,0,1239.0
New_York,AB,2019-06,2019-09,3,77368.0
New_York,AB,2019-06,2020-06,0,90923.0
New_York,AB,2019-06,2021-06,0,135031.0
New_York,AB,2019-06,2023-06,0,79085.0
New_York,AB,2019-06,2025-06,0,69875.0
New_York,AB,2019-10,2020-01,1,10299.0
New_York,AB,2019-10,2020-10,0,13267.0
New_York,AB,2019-10,2021-10,0,26290.0
New_York,AB,2019-10,2023-10,0,10908.0
New_York,AB,2019-10,2025-10,0,17176.0
New_York,AB,2019-11,2020-02,1,831.0
New_York,AB,2019-11,2020-11,0,980.0
New_York,AB,2019-11,2021-11,0,2041.0
New_York,AB,2019-11,2023-11,0,2020.0
New_York,AB,2019-11,2025-11,0,-253.0
New_York,AB,2020-01,2020-04,1,18925.0
New_York,AB,2020-01,2021-01,0,30865.0
New_York,AB,2020-01,2022-01,0,33373.0
New_York,AB,2020-01,2024-01,0,48595.0
New_York,AB,2020-05,2020-08,1,67771.0
New_York,AB,2020-05,2021-05,0,45018.0
New_York,AB,2020-05,2022-05,0,56352.0
New_York,AB,2020-05,2024-05,0,24600.0
New_York,AB,2020-06,2020-09,1,5016.0
New_York,AB,2020-06,2021-06,0,6184.0
New_York,AB,2020-06,2022-06,0,9569.0
New_York,AB,2020-06,2024-06,0,6477.0
New_York,AB,2020-07,2020-10,1,2183.0
New_York,AB,2020-07,2021-07,0,2572.0
New_York,AB,2020-07,2022-07,0,2685.0
New_York,AB,2020-07,2024-07,0,658.0
New_York,AB,2020-08,2020-11,1,5453.0
New_York,AB,2020-08,2021-08,0,5333.0
New_York,AB,2020-08,2022-08,0,8248.0
New_York,AB,2020-08,2024-08,0,7371.0
New_York,AB,2020-09,2020-12,2,15992.0
New_York,AB,2020-09,2021-09,0,20722.0
New_York,AB,2020-09,2022-09,0,24682.0
New_York,AB,2020-09,2024-09,0,34826.0
New_York,AB,2020-11,2021-02,2,6372.0
New_York,AB,2020-11,2021-11,0,9593.0
New_York,AB,2020-11,2022-11,0,12894.0
New_York,AB,2020-11,2024-11,0,10415.0
New_York,AB,2021-06,2021-09,1,6494.0
New_York,AB,2021-06,2022-06,0,10236.0
New_York,AB,2021-06,2023-06,0,14398.0
New_York,AB,2021-06,2025-06,0,10582.0
New_York,AB,2021-07,2021-10,1,1618.0
New_York,AB,2021-07,2022-07,0,3182.0
New_York,AB,2021-07,2023-07,0,2633.0
New_York,AB,2021-07,2025-07,0,4336.0
New_York,AB,2021-10,2022-01,1,1005.0
New_York,AB,2021-10,2022-10,0,1112.0
New_York,AB,2021-10,2023-10,0,1603.0
New_York,AB,2021-10,2025-10,0,1582.0
New_York,AB,2021-11,2022-02,1,4333.0
New_York,AB,2021-11,2022-11,0,5529.0
New_York,AB,2021-11,2023-11,0,6122.0
New_York,AB,2021-11,2025-11,0,8236.0
New_York,AB,2022-08,2022-11,1,23796.0
New_York,AB,2022-08,2023-08,0,31089.0
New_York,AB,2022-08,2024-08,0,28266.0
New_York,AB,2022-10,2023-01,2,6819.0
New_York,AB,2022-10,2023-10,0,8217.0
New_York,AB,2022-10,2024-10,0,16214.0
New_York,AB,2023-01,2023-04,1,2009.0
New_York,AB,2023-01,2024-01,0,2585.0
New_York,AB,2023-01,2025-01,0,4630.0
New_York,AB,2023-02,2023-05,1,3533.0
New_York,AB,2023-02,2024-02,0,5548.0
New_York,AB,2023-02,2025-02,0,7810.0
New_York,AB,2023-04,2023-07,1,24392.0
New_York,AB,2023-04,2024-04,0,24010.0
New_York,AB,2023-04,2025-04,0,35524.0
New_York,AB,2023-08,2023-11,1,7940.0
New_York,AB,2023-08,2024-08,0,12100.0
New_York,AB,2023-08,2025-08,0,20320.0
New_York,AB,2023-09,2023-12,1,14828.0
New_York,AB,2023-09,2024-09,0,15883.0
New_York,AB,2023-09,2025-09,0,25577.0
New_York,AB,2023-10,2024-01,2,27609.0
New_York,AB,2023-10,2024-10,0,31244.0
New_York,AB,2023-10,2025-10,0,49013.0
New_York,AB,2023-12,2024-03,1,13687.0
New_York,AB,2023-12,2024-12,0,17260.0
New_York,AB,2023-12,2025-12,0,25610.0
New_York,AB,2024-01,2024-04,2,19714.0
New_York,AB,2024-01,2025-01,0,20126.0
New_York,AB,2024-03,2024-06,1,2416.0
New_York,AB,2024-03,2025-03,0,3087.0
New_York,AB,2024-05,2024-08,1,15686.0
New_York,AB,2024-05,2025-05,0,25763.0
New_York,AB,2024-07,2024-10,1,2227.0
New_York,AB,2024-07,2025-07,0,2825.0
New_York,AB,2024-11,2025-02,2,2297.0
New_York,AB,2024-11,2025-11,0,3394.0
New_York,AB,2025-03,2025-06,2,112407.0
New_York,AB,2025-04,2025-07,1,3534.0
New_York,AB,2025-05,2025-08,1,6432.0
New_York,AB,2025-06,2025-09,1,343.0
New_York,AB,2025-07,2025-10,1,1863.0
Chicago,COLL,2016-01,2016-01,12,27660.0
Chicago,COLL,2016-01,2016-02,0,15777.0
Chicago,COLL,2016-01,2016-03,0,16343.0
Chicago,COLL,2016-01,2016-04,0,3129.0
Chicago,COLL,2016-02,2016-02,8,24880.0
Chicago,COLL,2016-02,2016-03,0,14158.0
Chicago,COLL,2016-02,2016-04,0,9882.0
Chicago,COLL,2016-02,2016-05,0,1426.0
Chicago,COLL,2016-03,2016-03,9,21983.0
Chicago,COLL,2016-03,2016-04,0,13268.0
Chicago,COLL,2016-03,2016-05,0,9517.0
Chicago,COLL,2016-03,2016-06,0,1235.0
Chicago,COLL,2016-04,2016-04,7,29466.0
Chicago,COLL,2016-04,2016-05,0,17372.0
Chicago,COLL,2016-04,2016-06,0,6057.0
Chicago,COLL,2016-04,2016-07,0,3124.0
Chicago,COLL,2016-05,2016-05,13,43488.0
Chicago,COLL,2016-05,2016-06,0,26903.0
Chicago,COLL,2016-05,2016-07,0,20019.0
Chicago,COLL,2016-05,2016-08,0,7491.0
Chicago,COLL,2016-06,2016-06,8,11306.0
Chicago,COLL,2016-06,2016-07,0,7863.0
Chicago,COLL,2016-06,2016-08,0,6881.0
Chicago,COLL,2016-06,2016-09,0,1875.0
Chicago,COLL,2016-07,2016-07,17,44674.0
Chicago,COLL,2016-07,2016-08,0,25853.0
Chicago,COLL,2016-07,2016-09,0,17944.0
Chicago,COLL,2016-07,2016-10,0,4335.0
Chicago,COLL,2016-08,2016-08,16,35601.0
Chicago,COLL,2016-08,2016-09,0,21273.0
Chicago,COLL,2016-08,2016-10,0,18958.0
Chicago,COLL,2016-08,2016-11,0,5867.0
Chicago,COLL,2016-09,2016-09,15,39026.0
Chicago,COLL,2016-09,2016-10,0,20657.0
Chicago,COLL,2016-09,2016-11,0,16075.0
Chicago,COLL,2016-09,2016-12,0,5728.0
Chicago,COLL,2016-10,2016-10,11,47121.0
Chicago,COLL,2016-10,2016-11,0,20706.0
Chicago,COLL,2016-10,2016-12,0,19434.0
Chicago,COLL,2016-10,2017-01,0,-7502.0
Chicago,COLL,2016-11,2016-11,10,29023.0
Chicago,COLL,2016-11,2016-12,0,15834.0
Chicago,COLL,2016-11,2017-01,0,16993.0
Chicago,COLL,2016-11,2017-02,0,6695.0
Chicago,COLL,2016-12,2016-12,10,21506.0
Chicago,COLL,2016-12,2017-01,0,13625.0
Chicago,COLL,2016-12,2017-02,0,11463.0
Chicago,COLL,2016-12,2017-03,0,1977.0
Chicago,COLL,2017-01,2017-01,7,12889.0
Chicago,COLL,2017-01,2017-02,0,8537.0
Chicago,COLL,2017-01,2017-03,0,5165.0
Chicago,COLL,2017-01,2017-04,0,2083.0
Chicago,COLL,2017-02,2017-02,10,20341.0
Chicago,COLL,2017-02,2017-03,0,9772.0
Chicago,COLL,2017-02,2017-04,0,8153.0
Chicago,COLL,2017-02,2017-05,0,3914.0
Chicago,COLL,2017-03,2017-03,16,41352.0
Chicago,COLL,2017-03,2017-04,0,24441.0
Chicago,COLL,2017-03,2017-05,0,23686.0
Chicago,COLL,2017-03,2017-06,0,5029.0
Chicago,COLL,2017-04,2017-04,13,29003.0
Chicago,COLL,2017-04,2017-05,0,16397.0
Chicago,COLL,2017-04,2017-06,0,12606.0
Chicago,COLL,2017-04,2017-07,0,5294.0
Chicago,COLL,2017-05,2017-05,11,32058.0
Chicago,COLL,2017-05,2017-06,0,13082.0
Chicago,COLL,2017-05,2017-07,0,13538.0
Chicago,COLL,2017-05,2017-08,0,3216.0
Chicago,COLL,2017-06,2017-06,8,21570.0
Chicago,COLL,2017-06,2017-07,0,11159.0
Chicago,COLL,2017-06,2017-08,0,9984.0
Chicago,COLL,2017-06,2017-09,0,68.0
Chicago,COLL,2017-07,2017-07,17,44376.0
Chicago,COLL,2017-07,2017-08,0,27221.0
Chicago,COLL,2017-07,2017-09,0,19906.0
Chicago,COLL,2017-07,2017-10,0,3459.0
Chicago,COLL,2017-08,2017-08,14,35815.0
Chicago,COLL,2017-08,2017-09,0,21464.0
Chicago,COLL,2017-08,2017-10,0,14994.0
Chicago,COLL,2017-08,2017-11,0,1581.0
Chicago,COLL,2017-09,2017-09,12,19055.0
Chicago,COLL,2017-09,2017-10,0,12279.0
Chicago,COLL,2017-09,2017-11,0,11836.0
Chicago,COLL,2017-09,2017-12,0,1556.0
Chicago,COLL,2017-10,2017-10,15,38712.0
Chicago,COLL,2017-10,2017-11,0,22649.0
Chicago,COLL,2017-10,2017-12,0,17349.0
Chicago,COLL,2017-10,2018-01,0,2305.0
Chicago,COLL,2017-11,2017-11,12,27213.0
Chicago,COLL,2017-11,2017-12,0,18310.0
Chicago,COLL,2017-11,2018-01,0,14308.0
Chicago,COLL,2017-11,2018-02,0,3122.0
Chicago,COLL,2017-12,2017-12,9,24955.0
Chicago,COLL,2017-12,2018-01,0,13211.0
Chicago,COLL,2017-12,2018-02,0,10463.0
Chicago,COLL,2017-12,2018-03,0,3839.0
Chicago,COLL,2018-01,2018-01,11,18550.0
Chicago,COLL,2018-01,2018-02,0,11108.0
Chicago,COLL,2018-01,2018-03,0,9000.0
Chicago,COLL,2018-01,2018-04,0,1378.0
Chicago,COLL,2018-02,2018-02,9,25913.0
Chicago,COLL,2018-02,2018-03,0,15282.0
Chicago,COLL,2018-02,2018-04,0,13447.0
Chicago,COLL,2018-02,2018-05,0,-652.0
Chicago,COLL,2018-03,2018-03,14,31881.0
Chicago,COLL,2018-03,2018-04,0,18757.0
Chicago,COLL,2018-03,2018-05,0,16492.0
Chicago,COLL,2018-03,2018-06,0,-1441.0
Chicago,COLL,2018-04,2018-04,16,43812.0
Chicago,COLL,2018-04,2018-05,0,24100.0
Chicago,COLL,2018-04,2018-06,0,21695.0
Chicago,COLL,2018-04,2018-07,0,4863.0
Chicago,COLL,2018-05,2018-05,14,31439.0
Chicago,COLL,2018-05,2018-06,0,18908.0
Chicago,COLL,2018-05,2018-07,0,11162.0
Chicago,COLL,2018-05,2018-08,0,1883.0
Chicago,COLL,2018-06,2018-06,13,31717.0
Chicago,COLL,2018-06,2018-07,0,19749.0
Chicago,COLL,2018-06,2018-08,0,14951.0
Chicago,COLL,2018-06,2018-09,0,6380.0
Chicago,COLL,2018-07,2018-07,11,31597.0
Chicago,COLL,2018-07,2018-08,0,18395.0
Chicago,COLL,2018-07,2018-09,0,11383.0
Chicago,COLL,2018-07,2018-10,0,3135.0
Chicago,COLL,2018-08,2018-08,10,33867.0
Chicago,COLL,2018-08,2018-09,0,24728.0
Chicago,COLL,2018-08,2018-10,0,20023.0
Chicago,COLL,2018-08,2018-11,0,4663.0
Chicago,COLL,2018-09,2018-09,6,15412.0
Chicago,COLL,2018-09,2018-10,0,9477.0
Chicago,COLL,2018-09,2018-11,0,6608.0
Chicago,COLL,2018-09,2018-12,0,3609.0
Chicago,COLL,2018-10,2018-10,8,18207.0
Chicago,COLL,2018-10,2018-11,0,10325.0
Chicago,COLL,2018-10,2018-12,0,9464.0
Chicago,COLL,2018-10,2019-01,0,3340.0
Chicago,COLL,2018-11,2018-11,7,23114.0
Chicago,COLL,2018-11,2018-12,0,14791.0
Chicago,COLL,2018-11,2019-01,0,12863.0
Chicago,COLL,2018-11,2019-02,0,6259.0
Chicago,COLL,2018-12,2018-12,11,38313.0
Chicago,COLL,2018-12,2019-01,0,21459.0
Chicago,COLL,2018-12,2019-02,0,13630.0
Chicago,COLL,2018-12,2019-03,0,1768.0
Chicago,COLL,2019-01,2019-01,10,29830.0
Chicago,COLL,2019-01,2019-02,0,17074.0
Chicago,COLL,2019-01,2019-03,0,13470.0
Chicago,COLL,2019-01,2019-04,0,3156.0
Chicago,COLL,2019-02,2019-02,9,34276.0
Chicago,COLL,2019-02,2019-03,0,20761.0
Chicago,COLL,2019-02,2019-04,0,12895.0
Chicago,COLL,2019-02,2019-05,0,6122.0
