origin,development,reportedCount,closedPaidCount,Paid,Incurred
2013-01,2017-11,3.0,3.0,22116.041412,22116.041412
2013-01,2017-12,2.0,2.0,5427.390291,5427.390291
2014-01,2014-01,3.0,3.0,18193.615004,18193.615004
2014-01,2014-02,5.0,5.0,32771.8138029,32771.8138029
2014-01,2014-03,22.0,19.0,124801.186194,124801.186194
2014-01,2014-04,38.0,33.0,276336.386415,276336.386415
2014-01,2014-05,50.0,45.0,344634.7329,344634.7329
2014-01,2014-06,61.0,55.0,425874.52113799995,425874.52113799995
2014-01,2014-07,69.0,61.0,449242.4851984,449242.4851984
2014-01,2014-08,78.0,74.0,541203.4956360001,541203.4956360001
2014-01,2014-09,81.0,73.0,587788.6407658999,587788.6407658999
2014-01,2014-10,122.0,111.0,819083.0732410001,819083.0732410001
2014-01,2014-11,118.0,105.0,841927.820373,841927.820373
2014-01,2014-12,167.0,152.0,1084300.27084124,1084300.27084124
2014-01,2015-01,132.0,114.0,827373.8093934001,827373.8093934001
2014-01,2015-02,111.0,96.0,772539.4000780999,772539.4000780999
2014-01,2015-03,180.0,156.0,1198817.456016,1198817.456016
2014-01,2015-04,155.0,142.0,1035733.5777930001,1035733.5777930001
2014-01,2015-05,142.0,130.0,933359.6731376001,933359.6731376001
2014-01,2015-06,138.0,126.0,900446.9974935999,900446.9974935999
2014-01,2015-07,131.0,115.0,992643.0695990002,992643.0695990002
2014-01,2015-08,115.0,105.0,845639.783362,845639.783362
2014-01,2015-09,99.0,85.0,624214.5226449,624214.5226449
2014-01,2015-10,116.0,101.0,933313.9309650001,933313.9309650001
2014-01,2015-11,86.0,75.0,801369.552914,801369.552914
2014-01,2015-12,83.0,70.0,996516.5215889999,996516.5215889999
2014-01,2016-01,107.0,95.0,1241264.5106619,1241264.5106619
2014-01,2016-02,79.0,69.0,1041575.8681109,1041575.8681109
2014-01,2016-03,78.0,66.0,1543090.6380399999,1543090.6380399999
2014-01,2016-04,84.0,67.0,2354836.2300103996,2354836.2300103996
2014-01,2016-05,92.0,80.0,3608808.657393,3608808.657393
2014-01,2016-06,92.0,76.0,3150000.121084,3150000.121084
2014-01,2016-07,86.0,67.0,4227372.2113434,4227372.2113434
2014-01,2016-08,106.0,83.0,7183239.594751998,7183239.594751998
2014-01,2016-09,106.0,83.0,7418862.557669999,7418862.557669999
2014-01,2016-10,110.0,82.0,7616529.772173599,7616529.772173599
2014-01,2016-11,121.0,93.0,11011295.782637998,11011295.782637998
2014-01,2016-12,115.0,93.0,10451789.888598999,10451789.888598999
2014-01,2017-01,124.0,89.0,9890480.7556063,9890480.7556063
2014-01,2017-02,132.0,100.0,12903098.5104157,12903098.5104157
2014-01,2017-03,89.0,68.0,8542990.573733998,8542990.573733998
2014-01,2017-04,97.0,74.0,8713766.313828,8713766.313828
2014-01,2017-05,99.0,75.0,9246067.974879999,9246067.974879999
2014-01,2017-06,73.0,57.0,6866563.341598,6866563.341598
2014-01,2017-07,75.0,58.0,7833313.712712999,7833313.712712999
2014-01,2017-08,45.0,31.0,3985605.6083860006,3985605.6083860006
2014-01,2017-09,44.0,35.0,4056369.567843,4056369.567843
2014-01,2017-10,45.0,36.0,3694519.366107,3694519.366107
2014-01,2017-11,27.0,23.0,1095143.3826132999,1095143.3826132999
2014-01,2017-12,17.0,16.0,885219.7738890001,885219.7738890001
2015-01,2015-02,5.0,5.0,31221.487507,31221.487507
2015-01,2015-03,16.0,15.0,86418.06176,86418.06176
2015-01,2015-04,32.0,30.0,242766.43341189998,242766.43341189998
2015-01,2015-05,45.0,41.0,276598.476769,276598.476769
2015-01,2015-06,63.0,59.0,418870.2901583001,418870.2901583001
2015-01,2015-07,91.0,84.0,575633.9834297,575633.9834297
2015-01,2015-08,94.0,85.0,620097.7570309999,620097.7570309999
2015-01,2015-09,119.0,112.0,858771.326075,858771.326075
2015-01,2015-10,110.0,102.0,787202.5984004999,787202.5984004999
2015-01,2015-11,140.0,125.0,973846.6161589999,973846.6161589999
2015-01,2015-12,156.0,137.0,1037601.8185046,1037601.8185046
2015-01,2016-01,169.0,156.0,1152321.762436,1152321.762436
2015-01,2016-02,158.0,140.0,949436.2962184,949436.2962184
2015-01,2016-03,168.0,151.0,1132752.4478583,1132752.4478583
2015-01,2016-04,140.0,122.0,850920.2894468,850920.2894468
2015-01,2016-05,157.0,136.0,1040218.9002413,1040218.9002413
2015-01,2016-06,145.0,133.0,969420.903319,969420.903319
2015-01,2016-07,154.0,135.0,1018208.4641730001,1018208.4641730001
2015-01,2016-08,140.0,128.0,942013.1427549999,942013.1427549999
2015-01,2016-09,121.0,105.0,885106.4396686999,885106.4396686999
2015-01,2016-10,119.0,107.0,1003449.1731330001,1003449.1731330001
2015-01,2016-11,112.0,101.0,778933.7929364301,778933.7929364301
2015-01,2016-12,101.0,91.0,795800.0459682,795800.0459682
2015-01,2017-01,103.0,90.0,1122678.3297625,1122678.3297625
2015-01,2017-02,67.0,63.0,808695.3941249999,808695.3941249999
2015-01,2017-03,97.0,91.0,2222552.521883,2222552.521883
2015-01,2017-04,85.0,72.0,3433307.1434190003,3433307.1434190003
2015-01,2017-05,98.0,78.0,3693775.3621439994,3693775.3621439994
2015-01,2017-06,96.0,80.0,4020767.9750139993,4020767.9750139993
2015-01,2017-07,82.0,68.0,3646025.9603190003,3646025.9603190003
2015-01,2017-08,119.0,92.0,8476120.073508,8476120.073508
2015-01,2017-09,123.0,96.0,7538322.299636201,7538322.299636201
2015-01,2017-10,120.0,93.0,8573632.9736377,8573632.9736377
2015-01,2017-11,138.0,110.0,10706026.587917998,10706026.587917998
2015-01,2017-12,132.0,85.0,9245064.720482,9245064.720482
2016-01,2016-01,1.0,1.0,3213.54394,3213.54394
2016-01,2016-02,5.0,4.0,30412.313959,30412.313959
2016-01,2016-03,13.0,11.0,87680.46785299998,87680.46785299998
2016-01,2016-04,34.0,30.0,238883.57792600003,238883.57792600003
2016-01,2016-05,44.0,39.0,325065.112525,325065.112525
2016-01,2016-06,64.0,57.0,468785.33838400006,468785.33838400006
2016-01,2016-07,76.0,72.0,521980.504768,521980.504768
2016-01,2016-08,82.0,71.0,560611.2713579001,560611.2713579001
2016-01,2016-09,123.0,112.0,853548.3828990001,853548.3828990001
2016-01,2016-10,144.0,122.0,976906.136902,976906.136902
2016-01,2016-11,134.0,124.0,910871.647045,910871.647045
2016-01,2016-12,169.0,149.0,1103004.1060724999,1103004.1060724999
2016-01,2017-01,184.0,173.0,1348981.9154606,1348981.9154606
2016-01,2017-02,165.0,144.0,1056141.7687855,1056141.7687855
2016-01,2017-03,177.0,160.0,1186347.2383379,1186347.2383379
2016-01,2017-04,180.0,158.0,1164725.8481413,1164725.8481413
2016-01,2017-05,175.0,149.0,1141415.6928675,1141415.6928675
2016-01,2017-06,143.0,130.0,922542.939622,922542.939622
2016-01,2017-07,141.0,126.0,955869.936335,955869.936335
2016-01,2017-08,124.0,108.0,827461.0892020001,827461.0892020001
2016-01,2017-09,123.0,112.0,1057683.461365,1057683.461365
2016-01,2017-10,134.0,123.0,1072619.0021364,1072619.0021364
2016-01,2017-11,100.0,86.0,636696.163982,636696.163982
2016-01,2017-12,102.0,90.0,1136609.4344748,1136609.4344748
2017-01,2017-01,2.0,1.0,8337.875863,8337.875863
2017-01,2017-02,2.0,2.0,26000.0,26000.0
2017-01,2017-03,25.0,22.0,175935.102301,175935.102301
2017-01,2017-04,33.0,32.0,226565.055999,226565.055999
2017-01,2017-05,48.0,42.0,324943.428611,324943.428611
2017-01,2017-06,64.0,57.0,416752.154857,416752.154857
2017-01,2017-07,99.0,87.0,646836.2564290001,646836.2564290001
2017-01,2017-08,103.0,91.0,649984.9791250001,649984.9791250001
2017-01,2017-09,120.0,103.0,811832.0211017,811832.0211017
2017-01,2017-10,137.0,118.0,957490.4738808,957490.4738808
2017-01,2017-11,143.0,128.0,923912.7806544999,923912.7806544999
2017-01,2017-12,176.0,161.0,1227946.0632939998,1227946.0632939998
